id,timestamp,3 - Area of interest,4 - Communities of interest,5 - Destinations,6 - Corridor preference,7 - Pittsburgh areas,8 - Allegheny County areas,9 - PAAC Routes Used,10 - Routing Type Preference,11 - Current Transit Frequency,11 - Current Transit Usage,12 - Other Transport Used,12 - Why Other Transport Used,13 - Age,13 - Employment status,13 - Where From,14 - Gender,14 - Race,15 - Comments
d9fcc555-0fa9-496b-92c7-0d1959d7d7b8,2019-07-05T22:30:30,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '165', 'text': 'Churchill Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19350', 'text': 'Village at Pennwood'}]","[{'fid': '1050', 'text': 'Monroeville via Wilkinsburg (67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10160', 'text': 'Highland Park and surrounding neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10162', 'text': 'Penn and Liberty Ave neighborhoods (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]","[{'fid': '10067', 'text': 'East Hills'}, {'fid': '10003', 'text': 'North Hills / Parkway North'}]","[{'fid': '34', 'text': '77 - Penn Hills'}, {'fid': '36', 'text': '86 - Liberty'}, {'fid': '17', 'text': '88 - Penn'}]",[],['No more than once a week'],"['Errands', 'Social']","['ACCESS', 'Private car']","['Too expensive', 'The stops/stations are hard to get to because of bad or no sidewalks', 'I usually need to carry too many things', ""Transit isn't reliable to get me where I'm going on time""]",['65-74 years old'],['Unemployed'],['Homewood North (Pittsburgh)'],['Woman'],['Black or African American'],['']
40bb3521-510b-472b-9aae-3091ac790c08,2019-06-24T19:13:50,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '165', 'text': 'Churchill Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '155', 'text': 'Pitcairn Borough'}, {'fid': '5', 'text': 'Rankin Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': 'place.7760738480077200', 'text': 'user-created answer via Mapbox Geocoding Service'}, {'fid': 'poi.2233383000457', 'text': 'user-created answer via Mapbox Geocoding Service'}, {'fid': 'poi.1314259993251', 'text': 'user-created answer via Mapbox Geocoding Service'}, {'fid': 'place.8204030970833360', 'text': 'user-created answer via Mapbox Geocoding Service'}]","[{'fid': '1050', 'text': 'Monroeville via Wilkinsburg (67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10160', 'text': 'Highland Park and surrounding neighborhoods (Pittsburgh)'}, {'fid': '10133', 'text': 'Hill (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10025', 'text': 'Mount Washington and Mount Oliver (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10136', 'text': 'North Side neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10162', 'text': 'Penn and Liberty Ave neighborhoods (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10163', 'text': 'South Hills neighborhoods (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}, {'fid': '750', 'text': 'user-created answer via Mapbox Geocoding Service'}]","[{'fid': '10003', 'text': 'North Hills / Parkway North'}, {'fid': '10017', 'text': 'South Hills'}]","[{'fid': '96', 'text': '16 - Brighton'}, {'fid': '21', 'text': '18 - Manchester'}, {'fid': '86', 'text': '39 - Brookline'}, {'fid': '27', 'text': '48 - Arlington'}, {'fid': '47', 'text': '51 - Carrick'}, {'fid': '14', 'text': '54 - North Side - Oakland - South Side'}, {'fid': '85', 'text': '61B - Braddock - Swissvale'}, {'fid': '4', 'text': '61C - McKeesport - Homestead'}, {'fid': '29', 'text': '61D - Murray'}, {'fid': '6', 'text': '71A - Negley'}, {'fid': '16', 'text': '71B - Highland Park'}, {'fid': '80', 'text': '71C - Point Breeze'}, {'fid': '7', 'text': '71D - Hamilton'}, {'fid': '8', 'text': '74 - Homewood - Squirrel Hill'}, {'fid': '57', 'text': '75 - Ellsworth'}, {'fid': '34', 'text': '77 - Penn Hills'}, {'fid': '35', 'text': '81 - Oak Hill'}, {'fid': '71', 'text': '82 - Lincoln'}, {'fid': '9', 'text': '83 - Bedford Hill'}, {'fid': '49', 'text': '91 - Butler Street'}, {'fid': '19', 'text': 'BLSV - Blue Line South Hills Village'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}, {'fid': '87', 'text': 'P3 - East Busway - Oakland'}]",['6'],['Daily commute'],"['Commuting/Work', 'School', 'Family', 'Errands', 'Medical', 'Social']","['Jitney', 'Private car', 'Uber/Lyft']","['Public transit is not available where I am travelling to/from', 'I usually need to carry too many things', 'Other']",['35-44 years old'],['Full-time employment'],['Homewood West (Pittsburgh)'],['Man'],['Black or African American'],['I am glad you are asking the ones who ride the bus everyday. ']
10c85bab-ab48-4c32-ae48-ed98acc65217,2019-08-07T05:20:03,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '5', 'text': 'Rankin Borough'}]","[{'fid': '19611', 'text': 'Ardmore Shopping Center'}, {'fid': '19550', 'text': 'Braddock Hills Shopping Center'}, {'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '18672', 'text': ""Fa's Market""}, {'fid': '16930', 'text': 'Propel CS-Braddock Hills'}]","[{'fid': '1080', 'text': 'Monroeville via Forest Hills'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10149', 'text': 'Mon Valley neighborhoods (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10002', 'text': 'Allegheny Valley'}]","[{'fid': '69', 'text': '28X - Airport Flyer'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}, {'fid': '12', 'text': 'P2 - East Busway Short'}]",['2'],['Several times a week'],"['Commuting/Work', 'Family', 'Errands']","['Bicycle', 'Uber/Lyft', 'Walking']","['Public transit is not available where I am travelling to/from', 'No transit service at the times I need it', 'Too expensive', 'The stops/stations are hard to get to because of bad or no sidewalks']",['18-24 years old'],['Full-time employment'],['Braddock Hills Borough'],['Woman'],['Black or African American'],['Trips to pick up my children from daycare after I get off from work sometimes make me late which then causes me to have to pay a late fee for my childs daycare.. It would be nice to have faster transportation through the mon valley.']
30ab8c2f-2aa3-407d-a7f1-c82ea7b54a20,2019-10-02T00:19:15,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '17031', 'text': 'Braddock Carnegie Library'}, {'fid': '19550', 'text': 'Braddock Hills Shopping Center'}, {'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '19308', 'text': 'Miracle Mile'}, {'fid': '19307', 'text': 'Monroeville Mall'}]","[{'fid': '1060', 'text': 'Monroeville via Braddock & Turtle Creek'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10160', 'text': 'Highland Park and surrounding neighborhoods (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10162', 'text': 'Penn and Liberty Ave neighborhoods (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}]","[{'fid': '84', 'text': '61A - Swissvale'}, {'fid': '85', 'text': '61B - Braddock - Swissvale'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}, {'fid': '12', 'text': 'P2 - East Busway Short'}]","['1-Faster and more direct buses, but with more transfers and wider bus stop spacing.']",['Daily commute'],"['Commuting/Work', 'Social']",['Private car'],"['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough"", 'No transit service at the times I need it', 'The stops/stations are hard to get to because of bad or no sidewalks', 'Too slow']",['35-44 years old'],['Full-time employment'],['Braddock Borough'],['Woman'],['White'],['gimmi my bridge back overland bridge']
4a3b0599-6785-4cd2-8bff-690832b90771,2019-06-26T17:42:39,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '50', 'text': 'Turtle Creek Borough'}]","[{'fid': '17031', 'text': 'Braddock Carnegie Library'}, {'fid': '19550', 'text': 'Braddock Hills Shopping Center'}, {'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '17879', 'text': 'Frick Park'}, {'fid': '19309', 'text': 'The Waterfront'}]","[{'fid': '1060', 'text': 'Monroeville via Braddock & Turtle Creek'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10149', 'text': 'Mon Valley neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10162', 'text': 'Penn and Liberty Ave neighborhoods (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}]","[{'fid': '102', 'text': '59 - Mon Valley'}, {'fid': '84', 'text': '61A - Swissvale'}, {'fid': '85', 'text': '61B - Braddock - Swissvale'}, {'fid': '7', 'text': '71D - Hamilton'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}, {'fid': '87', 'text': 'P3 - East Busway - Oakland'}]","['1-Faster and more direct buses, but with more transfers and wider bus stop spacing.']",['Daily commute'],"['Commuting/Work', 'Errands', 'Social']","['Bicycle', 'Carpool', 'Private car', 'Walking']","[""Transit doesn't come often enough"", 'Too slow', 'I usually need to carry too many things', ""Transit isn't reliable to get me where I'm going on time""]",['35-44 years old'],['Full-time employment'],['Braddock Borough'],['Woman'],['White'],['']
e01c3219-79a9-4d10-bddc-2fbaf5b6f4bc,2019-08-17T15:52:52,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '165', 'text': 'Churchill Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '145', 'text': 'Wilkins Township'}]","[{'fid': 'poi.3221225542190', 'text': 'Miracle Mile Shopping Center, 4100 William Penn Hwy, Monroeville, Pennsylvania 15146, United States'}, {'fid': 'poi.3109556353238', 'text': 'Monroeville Mall, 200 Monroeville Mall, Monroeville, Pennsylvania 15146, United States'}, {'fid': 'poi.1898375574935', 'text': 'Forbes Hospital, 2570 Haymaker Rd, Monroeville, Pennsylvania 15146, United States'}]","[{'fid': '1060', 'text': 'Monroeville via Braddock & Turtle Creek'}]","[{'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}]",[],"[{'fid': '15', 'text': 'P1 - East Busway - All Stops'}]","['1-Faster and more direct buses, but with more transfers and wider bus stop spacing.']",['Never'],"['Social', 'Other']",['Private car'],"['Public transit is not available where I am travelling to/from', 'Too slow']",['35-44 years old'],['Full-time employment'],['Forest Hills Borough'],['Woman'],['Black or African American'],['']
5fdadd24-89f1-43bc-a138-a2dabf0b1ff3,2019-08-07T01:18:44,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '185', 'text': 'Chalfant Borough'}, {'fid': '165', 'text': 'Churchill Borough'}, {'fid': '100', 'text': 'Duquesne'}, {'fid': '70', 'text': 'East McKeesport Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '95', 'text': 'Munhall Borough'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '75', 'text': 'North Versailles Township'}, {'fid': '155', 'text': 'Pitcairn Borough'}, {'fid': '5', 'text': 'Rankin Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '50', 'text': 'Turtle Creek Borough'}, {'fid': '65', 'text': 'Wall Borough'}, {'fid': '92', 'text': 'West Homestead Borough'}, {'fid': '186', 'text': 'Whitaker Borough'}, {'fid': '145', 'text': 'Wilkins Township'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}, {'fid': '60', 'text': 'Wilmerding Borough'}]","[{'fid': '17031', 'text': 'Braddock Carnegie Library'}, {'fid': '19550', 'text': 'Braddock Hills Shopping Center'}, {'fid': '19307', 'text': 'Monroeville Mall'}, {'fid': '17058', 'text': 'Monroeville Public Library'}, {'fid': '17061', 'text': 'North Versailles Public Library'}]","[{'fid': '1060', 'text': 'Monroeville via Braddock & Turtle Creek'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10160', 'text': 'Highland Park and surrounding neighborhoods (Pittsburgh)'}, {'fid': '10133', 'text': 'Hill (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10149', 'text': 'Mon Valley neighborhoods (Pittsburgh)'}, {'fid': '10025', 'text': 'Mount Washington and Mount Oliver (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10136', 'text': 'North Side neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10162', 'text': 'Penn and Liberty Ave neighborhoods (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10163', 'text': 'South Hills neighborhoods (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}, {'fid': '10141', 'text': 'West End neighborhoods (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10002', 'text': 'Allegheny Valley'}, {'fid': '10067', 'text': 'East Hills'}, {'fid': '10003', 'text': 'North Hills / Parkway North'}, {'fid': '10006', 'text': 'Northeast Allegheny County'}, {'fid': '10033', 'text': 'Ohio Valley'}, {'fid': '10017', 'text': 'South Hills'}, {'fid': '10030', 'text': 'Upper Mon Valley'}]","[{'fid': '62', 'text': 'P12 - Holiday Park Flyer'}]",[],['Daily commute'],['Commuting/Work'],"['Carpool', 'Private car', 'Walking']",['I only use public transit'],['25-34 years old'],['Full-time employment'],['Monroeville'],['Man'],['Black or African American'],['Public transportation is essential for the quality of life for a lot of people here in Pittsburgh! ']
85312117-0991-4898-8be5-dbc8f2e248e6,2019-08-14T21:13:22,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '150', 'text': 'Monroeville'}, {'fid': '50', 'text': 'Turtle Creek Borough'}]","[{'fid': '19338', 'text': 'Forbes Hospital'}, {'fid': '19193', 'text': 'Giant Eagle #60'}, {'fid': '17578', 'text': 'Monroeville Park'}, {'fid': '19231', 'text': ""Shop 'n Save - Wilkins Twp""}, {'fid': '17959', 'text': 'UPMC East'}]","[{'fid': '1080', 'text': 'Monroeville via Forest Hills'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]",[],"[{'fid': '32', 'text': '69 - Trafford'}]",['2'],"['Rarely, maybe a couple times a year']",['Other'],['Private car'],"['Too expensive', 'Too slow']",['55-64 years old'],['Retired'],['Turtle Creek Borough'],['Man'],['White'],['']
370aa0b9-a0ea-43c6-9a62-b3be9ed70025,2019-08-03T17:20:46,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '165', 'text': 'Churchill Borough'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '75', 'text': 'North Versailles Township'}, {'fid': '145', 'text': 'Wilkins Township'}, {'fid': '60', 'text': 'Wilmerding Borough'}]","[{'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '19612', 'text': 'Industrial Center of McKeesport / McKeesport Commons'}, {'fid': '19308', 'text': 'Miracle Mile'}, {'fid': '17953', 'text': 'UPMC McKeesport'}, {'fid': '18352', 'text': 'UPMC Urgent Care at Monroeville'}]","[{'fid': '1060', 'text': 'Monroeville via Braddock & Turtle Creek'}]","[{'fid': '10130', 'text': 'Oakland (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}]","[{'fid': '84', 'text': '61A - Swissvale'}, {'fid': '85', 'text': '61B - Braddock - Swissvale'}]",['4-A Balance.'],['Never'],['Commuting/Work'],['Private car'],"['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough"", 'Too slow']",['45-54 years old'],['Full-time employment'],['Rankin Borough'],['Woman'],['Black or African American'],['']
a9ab692e-0963-4846-a4ce-79e69834c973,2019-08-31T21:23:22,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '100', 'text': 'Duquesne'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '75', 'text': 'North Versailles Township'}, {'fid': '50', 'text': 'Turtle Creek Borough'}]","[{'fid': '17719', 'text': 'Edgewood Playground'}, {'fid': '19565', 'text': 'HOMESTEAD UPMC COMMUNITY LIFE CENTER'}, {'fid': '19306', 'text': 'Keystone Commons'}, {'fid': '18129', 'text': 'UPMC Keystone Primary Care Drs Ou and Tong'}, {'fid': '16687', 'text': 'Universal Academy of Pittsburgh'}]","[{'fid': '1070', 'text': 'Mon Valley via Forest Hills'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10160', 'text': 'Highland Park and surrounding neighborhoods (Pittsburgh)'}, {'fid': '10149', 'text': 'Mon Valley neighborhoods (Pittsburgh)'}, {'fid': '10025', 'text': 'Mount Washington and Mount Oliver (Pittsburgh)'}, {'fid': '10136', 'text': 'North Side neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]","[{'fid': '10002', 'text': 'Allegheny Valley'}, {'fid': '10033', 'text': 'Ohio Valley'}]","[{'fid': '76', 'text': 'P17 - Lincoln Park Flyer'}]",['6'],"['Rarely, maybe a couple times a year']","['School', 'Social']","['Private car', 'Uber/Lyft']",['Public transit is not available where I am travelling to/from'],['35-44 years old'],['Full-time employment'],['North Versailles Township'],['Man'],['American Indian or Alaskan Native'],['']
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '135', 'text': 'Swissvale Borough'}]","[{'fid': '17002', 'text': 'Woodland Hills Intermediate Sch'}, {'fid': 'poi.3109556353238', 'text': 'Monroeville Mall, 200 Monroeville Mall, Monroeville, Pennsylvania 15146, United States'}]","[{'fid': '1060', 'text': 'Monroeville via Braddock & Turtle Creek'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}]",[],"[{'fid': '15', 'text': 'P1 - East Busway - All Stops'}]",['2'],['Never'],"['Commuting/Work', 'School', 'Social']",['Private car'],['Other'],['12-17 years old'],['Student'],['East Pittsburgh Borough'],['Woman'],['Black or African American'],['']
5fc6d2f8-2bea-4658-9112-e630b5ea7ce7,2019-06-29T13:42:16,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19152', 'text': 'Aldi #56'}, {'fid': '19329', 'text': ""Children's Hospital of Pittsburgh East""}, {'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '19201', 'text': 'Giant Eagle #77'}, {'fid': '19350', 'text': 'Village at Pennwood'}]","[{'fid': '1080', 'text': 'Monroeville via Forest Hills'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}]",[],"[{'fid': '7', 'text': '71D - Hamilton'}, {'fid': '36', 'text': '86 - Liberty'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}, {'fid': '13', 'text': 'P78 - Oakmont Flyer'}]",['2'],['Daily commute'],"['Commuting/Work', 'Social']","['Carpool', 'Private car', 'Uber/Lyft', 'Walking']","['Public transit is not available where I am travelling to/from', ""Transit isn't reliable to get me where I'm going on time"", 'Other']",['25-34 years old'],['Full-time employment'],['Wilkinsburg Borough'],['Woman'],['White'],['']
f5cf88fe-524a-4a4d-9e30-188c4019aacd,2019-07-25T13:37:45,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '50', 'text': 'Turtle Creek Borough'}]","[{'fid': '19311', 'text': 'Edgewood Towne Center'}, {'fid': '19597', 'text': 'John Fraser Hall '}, {'fid': 'address.7636738031597952', 'text': 'Oxford Drive, Monroeville, Pennsylvania 15146, United States'}, {'fid': 'address.8431802572870718', 'text': '519 Penn Avenue, Turtle Creek, Pennsylvania 15145, United States'}]","[{'fid': '1060', 'text': 'Monroeville via Braddock & Turtle Creek'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10149', 'text': 'Mon Valley neighborhoods (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}]","[{'fid': '10003', 'text': 'North Hills / Parkway North'}, {'fid': '10006', 'text': 'Northeast Allegheny County'}, {'fid': '10030', 'text': 'Upper Mon Valley'}]","[{'fid': '47', 'text': '51 - Carrick'}, {'fid': '102', 'text': '59 - Mon Valley'}, {'fid': '59', 'text': '67 - Monroeville'}, {'fid': '31', 'text': '68 - Braddock Hills'}, {'fid': '32', 'text': '69 - Trafford'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}, {'fid': '39', 'text': 'P68 - Braddock Hills Flyer'}, {'fid': '40', 'text': 'P69 - Trafford Flyer'}]",[],['Daily commute'],"['Commuting/Work', 'Errands', 'Medical', 'Other']","['Jitney', 'Uber/Lyft', 'Walking']","['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough"", 'No transit service at the times I need it', 'Too slow']",['55-64 years old'],['Part-time employment'],['Turtle Creek Borough'],['Woman'],['White'],"[""The question about where would I like to seem better transportation would not allow me to add 2 of the places I thought were important:  UPMC East/Miracle Mile Shopping Center and CCAC East Campus.  On the weekend the 67 route does not go past Monroeville Mall.  I know people who can't work weekends because there is no bus service in the area.  This would prevent some businesses from hiring someone who commutes by bus.  I find this unacceptable.""]"
c3b3aa3b-9c3e-4a4b-a483-c44fcd4b286c,2019-08-07T19:23:38,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '150', 'text': 'Monroeville'}]","[{'fid': 'poi.3109556353238', 'text': 'Monroeville Mall, 200 Monroeville Mall, Monroeville, Pennsylvania 15146, United States'}, {'fid': 'poi.2233383000457', 'text': 'Walmart Supercenter, 100 Walmart Dr, North Versailles, Pennsylvania 15137, United States'}, {'fid': 'poi.1975685000860', 'text': 'Sally Beauty Supply, Walmart Drive, North Versailles, Pennsylvania 15137, United States'}, {'fid': 'poi.2783138811403', 'text': 'Burger King, 121 Walmart Dr, North Versailles, Pennsylvania 15137, United States'}, {'fid': 'address.1749199634459050', 'text': 'Castle Avenue, North Versailles, Pennsylvania 15137, United States'}]","[{'fid': '1070', 'text': 'Mon Valley via Forest Hills'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}]","[{'fid': '10033', 'text': 'Ohio Valley'}, {'fid': '10030', 'text': 'Upper Mon Valley'}]","[{'fid': '20', 'text': '14 - Ohio Valley'}, {'fid': '59', 'text': '67 - Monroeville'}, {'fid': '50', 'text': '93 - Lawrenceville - Oakland - Hazelwood'}]","['1-Faster and more direct buses, but with more transfers and wider bus stop spacing.']",['Daily commute'],"['Commuting/Work', 'School', 'Family', 'Errands', 'Medical', 'Social', 'Other']","['Jitney', 'Uber/Lyft']",['Too expensive'],['18-24 years old'],['Full-time employment'],['Monroeville'],['Woman'],['Black or African American'],['']
